test_subject,n,i,train_subjects 
s14,6,3,"['s11', 's01', 's15', 's21', 's12', 's04']"
s14,6,4,"['s04', 's18', 's05', 's02', 's01', 's10']"
s14,6,5,"['s11', 's16', 's10', 's12', 's01', 's17']"
s14,6,6,"['s18', 's04', 's12', 's15', 's01', 's03']"
s14,6,7,"['s20', 's03', 's07', 's22', 's12', 's19']"
s14,6,8,"['s21', 's05', 's08', 's04', 's16', 's09']"
s14,6,9,"['s13', 's23', 's08', 's15', 's20', 's17']"
s14,7,0,"['s22', 's11', 's23', 's01', 's16', 's12', 's07']"
s14,7,1,"['s03', 's05', 's22', 's17', 's02', 's12', 's13']"
s14,7,2,"['s19', 's21', 's15', 's12', 's10', 's16', 's22']"
s14,7,3,"['s19', 's12', 's13', 's06', 's02', 's20', 's11']"
s14,7,4,"['s18', 's03', 's17', 's11', 's01', 's13', 's10']"
s14,7,5,"['s04', 's21', 's08', 's03', 's23', 's15', 's10']"
s14,7,6,"['s13', 's21', 's11', 's22', 's10', 's18', 's17']"
s14,7,7,"['s05', 's08', 's03', 's16', 's09', 's23', 's22']"
s14,7,8,"['s15', 's17', 's02', 's12', 's20', 's09', 's05']"
s14,7,9,"['s02', 's11', 's08', 's21', 's23', 's17', 's10']"
s14,8,0,"['s06', 's12', 's05', 's13', 's23', 's11', 's07', 's08']"
s14,8,1,"['s07', 's01', 's17', 's19', 's16', 's06', 's03', 's23']"
s14,8,2,"['s13', 's12', 's21', 's23', 's22', 's09', 's17', 's10']"
s14,8,3,"['s20', 's03', 's16', 's01', 's05', 's19', 's22', 's07']"
s14,8,4,"['s21', 's13', 's16', 's09', 's18', 's20', 's15', 's01']"
s14,8,5,"['s22', 's15', 's21', 's11', 's12', 's19', 's01', 's10']"
s14,8,6,"['s21', 's08', 's12', 's09', 's17', 's19', 's06', 's15']"
s14,8,7,"['s03', 's16', 's09', 's15', 's06', 's13', 's11', 's23']"
s14,8,8,"['s08', 's16', 's10', 's23', 's01', 's18', 's11', 's09']"
s14,8,9,"['s20', 's02', 's10', 's09', 's16', 's04', 's01', 's15']"
s14,9,0,"['s13', 's16', 's12', 's11', 's20', 's06', 's04', 's19', 's17']"
s14,9,1,"['s05', 's07', 's23', 's01', 's19', 's02', 's20', 's10', 's06']"
s14,9,2,"['s05', 's16', 's20', 's09', 's15', 's08', 's03', 's21', 's04']"
s14,9,3,"['s21', 's07', 's17', 's10', 's16', 's18', 's19', 's08', 's12']"
s14,9,4,"['s17', 's23', 's13', 's08', 's20', 's09', 's22', 's01', 's06']"
s14,9,5,"['s16', 's12', 's20', 's08', 's21', 's22', 's15', 's10', 's18']"
s14,9,6,"['s08', 's21', 's17', 's16', 's20', 's15', 's23', 's05', 's19']"
s14,9,7,"['s15', 's17', 's06', 's02', 's16', 's01', 's04', 's10', 's09']"
s14,9,8,"['s17', 's03', 's15', 's23', 's10', 's20', 's16', 's06', 's09']"
s14,9,9,"['s13', 's01', 's22', 's11', 's21', 's20', 's04', 's02', 's06']"
s14,10,0,"['s21', 's17', 's02', 's15', 's04', 's20', 's13', 's06', 's12', 's03']"
s14,10,1,"['s09', 's13', 's12', 's04', 's11', 's06', 's17', 's05', 's15', 's01']"
s14,10,2,"['s19', 's09', 's22', 's07', 's15', 's02', 's08', 's01', 's23', 's04']"
s14,10,3,"['s17', 's11', 's05', 's22', 's09', 's12', 's13', 's18', 's03', 's21']"
s14,10,4,"['s13', 's10', 's12', 's15', 's04', 's07', 's20', 's03', 's16', 's02']"
s14,10,5,"['s23', 's20', 's03', 's08', 's10', 's05', 's16', 's22', 's11', 's19']"
s14,10,6,"['s05', 's01', 's04', 's08', 's06', 's21', 's17', 's23', 's20', 's16']"
s14,10,7,"['s08', 's20', 's11', 's04', 's01', 's09', 's18', 's12', 's03', 's07']"
s14,10,8,"['s02', 's01', 's21', 's23', 's09', 's08', 's16', 's17', 's04', 's20']"
s14,10,9,"['s08', 's13', 's23', 's18', 's15', 's01', 's03', 's04', 's22', 's12']"
s14,11,0,"['s09', 's07', 's10', 's01', 's19', 's20', 's06', 's13', 's18', 's17', 's21']"
s14,11,1,"['s03', 's05', 's08', 's21', 's09', 's06', 's20', 's17', 's22', 's01', 's16']"
s14,11,2,"['s01', 's15', 's06', 's20', 's09', 's19', 's02', 's05', 's10', 's21', 's18']"
s14,11,3,"['s22', 's04', 's02', 's05', 's09', 's18', 's17', 's08', 's19', 's06', 's01']"
s14,11,4,"['s19', 's11', 's20', 's09', 's03', 's16', 's12', 's15', 's08', 's04', 's22']"
s14,11,5,"['s04', 's09', 's07', 's02', 's11', 's08', 's23', 's19', 's12', 's10', 's06']"
s14,11,6,"['s02', 's15', 's06', 's08', 's09', 's11', 's19', 's03', 's07', 's04', 's22']"
s14,11,7,"['s20', 's16', 's17', 's21', 's10', 's19', 's04', 's02', 's08', 's18', 's06']"
s14,11,8,"['s22', 's02', 's05', 's19', 's23', 's11', 's12', 's10', 's17', 's03', 's16']"
s14,11,9,"['s13', 's17', 's18', 's21', 's02', 's04', 's09', 's19', 's23', 's05', 's06']"
s14,12,0,"['s17', 's12', 's06', 's15', 's22', 's19', 's09', 's18', 's23', 's05', 's01', 's10']"
s14,12,1,"['s04', 's01', 's06', 's18', 's20', 's03', 's11', 's09', 's02', 's17', 's22', 's21']"
s14,12,2,"['s15', 's19', 's18', 's09', 's11', 's02', 's20', 's12', 's03', 's01', 's21', 's05']"
s14,12,3,"['s20', 's07', 's06', 's17', 's16', 's09', 's02', 's08', 's11', 's15', 's22', 's10']"
s14,12,4,"['s03', 's16', 's17', 's12', 's02', 's04', 's20', 's06', 's22', 's23', 's13', 's05']"
s14,12,5,"['s02', 's13', 's09', 's15', 's17', 's10', 's11', 's16', 's03', 's20', 's01', 's05']"
s14,12,6,"['s23', 's05', 's06', 's09', 's02', 's03', 's15', 's22', 's17', 's07', 's11', 's19']"
s14,12,7,"['s23', 's07', 's08', 's22', 's10', 's03', 's20', 's04', 's21', 's01', 's19', 's13']"
s14,12,8,"['s04', 's05', 's22', 's10', 's16', 's02', 's08', 's06', 's11', 's15', 's23', 's18']"
s14,12,9,"['s16', 's08', 's19', 's03', 's04', 's15', 's22', 's11', 's10', 's12', 's18', 's23']"
s14,13,0,"['s12', 's04', 's13', 's03', 's21', 's16', 's20', 's01', 's09', 's19', 's15', 's08', 's11']"
s14,13,1,"['s16', 's04', 's15', 's09', 's08', 's03', 's11', 's12', 's02', 's06', 's13', 's22', 's21']"
s14,13,2,"['s21', 's15', 's16', 's12', 's10', 's22', 's11', 's07', 's09', 's03', 's02', 's19', 's01']"
s14,13,3,"['s19', 's06', 's21', 's02', 's13', 's07', 's22', 's16', 's17', 's03', 's12', 's08', 's18']"
s14,13,4,"['s23', 's20', 's01', 's18', 's15', 's06', 's02', 's07', 's21', 's17', 's08', 's04', 's12']"
s14,13,5,"['s02', 's12', 's10', 's01', 's03', 's09', 's19', 's18', 's21', 's23', 's20', 's08', 's13']"
s14,13,6,"['s22', 's03', 's17', 's19', 's04', 's05', 's10', 's23', 's13', 's09', 's18', 's01', 's11']"
s14,13,7,"['s22', 's18', 's04', 's13', 's16', 's11', 's15', 's06', 's08', 's19', 's21', 's03', 's05']"
s14,13,8,"['s13', 's07', 's23', 's04', 's06', 's16', 's01', 's17', 's12', 's10', 's03', 's21', 's11']"
s14,13,9,"['s19', 's16', 's13', 's09', 's08', 's10', 's22', 's12', 's06', 's03', 's11', 's15', 's01']"
s14,14,0,"['s05', 's08', 's23', 's17', 's18', 's20', 's02', 's16', 's11', 's07', 's22', 's04', 's13', 's01']"
s14,14,1,"['s12', 's19', 's05', 's23', 's07', 's21', 's16', 's17', 's22', 's02', 's11', 's04', 's15', 's08']"
s14,14,2,"['s18', 's12', 's15', 's22', 's10', 's17', 's02', 's04', 's11', 's06', 's01', 's09', 's08', 's23']"
s14,14,3,"['s20', 's21', 's22', 's10', 's07', 's04', 's12', 's08', 's18', 's01', 's09', 's13', 's15', 's23']"
s14,14,4,"['s21', 's12', 's07', 's02', 's15', 's17', 's16', 's13', 's20', 's05', 's06', 's01', 's08', 's04']"
s14,14,5,"['s06', 's21', 's19', 's03', 's10', 's09', 's17', 's20', 's18', 's04', 's05', 's16', 's01', 's13']"
s14,14,6,"['s23', 's21', 's02', 's17', 's07', 's10', 's15', 's08', 's13', 's20', 's01', 's04', 's18', 's22']"
s14,14,7,"['s08', 's21', 's13', 's12', 's01', 's09', 's23', 's03', 's20', 's17', 's06', 's10', 's18', 's22']"
s14,14,8,"['s04', 's01', 's21', 's18', 's23', 's20', 's08', 's07', 's05', 's09', 's22', 's03', 's19', 's15']"
s14,14,9,"['s09', 's18', 's13', 's20', 's16', 's17', 's23', 's02', 's11', 's06', 's12', 's10', 's07', 's21']"
s14,15,0,"['s03', 's23', 's18', 's07', 's04', 's13', 's19', 's08', 's12', 's21', 's01', 's22', 's16', 's11', 's17']"
s14,15,1,"['s22', 's01', 's23', 's07', 's08', 's09', 's20', 's15', 's17', 's21', 's03', 's18', 's11', 's16', 's12']"
s14,15,2,"['s16', 's07', 's05', 's06', 's08', 's11', 's15', 's17', 's09', 's13', 's23', 's22', 's21', 's10', 's01']"
s14,15,3,"['s23', 's04', 's17', 's21', 's02', 's19', 's08', 's13', 's11', 's07', 's12', 's16', 's20', 's22', 's03']"
s14,15,4,"['s05', 's04', 's12', 's13', 's01', 's22', 's09', 's10', 's18', 's17', 's03', 's21', 's08', 's15', 's19']"
s14,15,5,"['s01', 's22', 's08', 's15', 's10', 's06', 's21', 's18', 's13', 's17', 's20', 's04', 's16', 's19', 's12']"
s14,15,6,"['s20', 's05', 's16', 's23', 's18', 's02', 's11', 's21', 's04', 's08', 's12', 's22', 's07', 's17', 's13']"
s14,15,7,"['s07', 's12', 's17', 's11', 's16', 's18', 's03', 's02', 's05', 's22', 's06', 's20', 's08', 's13', 's09']"
s14,15,8,"['s06', 's13', 's11', 's05', 's19', 's21', 's22', 's02', 's04', 's16', 's17', 's10', 's23', 's15', 's12']"
s14,15,9,"['s15', 's21', 's11', 's03', 's16', 's08', 's09', 's12', 's10', 's05', 's18', 's04', 's07', 's20', 's19']"
s14,16,0,"['s17', 's11', 's16', 's09', 's22', 's04', 's03', 's19', 's15', 's18', 's01', 's12', 's08', 's06', 's23', 's20']"
s14,16,1,"['s07', 's08', 's05', 's13', 's11', 's19', 's03', 's23', 's06', 's18', 's10', 's17', 's21', 's12', 's02', 's16']"
s14,16,2,"['s12', 's05', 's18', 's03', 's11', 's01', 's22', 's13', 's10', 's08', 's02', 's16', 's15', 's07', 's06', 's20']"
s14,16,3,"['s22', 's06', 's21', 's18', 's13', 's08', 's05', 's04', 's15', 's19', 's01', 's17', 's11', 's02', 's09', 's23']"
s14,16,4,"['s23', 's17', 's22', 's10', 's06', 's13', 's01', 's21', 's08', 's09', 's15', 's02', 's05', 's16', 's12', 's19']"
s14,16,5,"['s07', 's05', 's21', 's08', 's04', 's03', 's11', 's23', 's18', 's02', 's01', 's13', 's17', 's20', 's19', 's16']"
s14,16,6,"['s15', 's13', 's05', 's06', 's23', 's03', 's22', 's16', 's12', 's17', 's20', 's19', 's04', 's01', 's10', 's08']"
s14,16,7,"['s22', 's09', 's07', 's16', 's02', 's08', 's06', 's18', 's01', 's03', 's10', 's19', 's12', 's04', 's05', 's11']"
s14,16,8,"['s18', 's20', 's02', 's10', 's03', 's19', 's01', 's07', 's05', 's08', 's15', 's04', 's21', 's22', 's09', 's12']"
s14,16,9,"['s18', 's07', 's01', 's12', 's03', 's17', 's13', 's21', 's08', 's22', 's05', 's02', 's11', 's09', 's10', 's06']"
s14,17,0,"['s03', 's09', 's23', 's10', 's13', 's18', 's22', 's04', 's05', 's11', 's12', 's21', 's20', 's06', 's07', 's08', 's01']"
s14,17,1,"['s05', 's15', 's20', 's10', 's11', 's06', 's17', 's03', 's12', 's01', 's19', 's23', 's08', 's18', 's16', 's02', 's22']"
s14,17,2,"['s19', 's23', 's15', 's03', 's05', 's04', 's10', 's06', 's20', 's01', 's11', 's16', 's02', 's08', 's17', 's21', 's18']"
s14,17,3,"['s18', 's19', 's16', 's07', 's20', 's22', 's12', 's09', 's10', 's03', 's01', 's13', 's11', 's04', 's02', 's15', 's08']"
s14,17,4,"['s10', 's16', 's11', 's09', 's08', 's02', 's01', 's06', 's18', 's12', 's05', 's07', 's13', 's03', 's19', 's21', 's22']"
s14,17,5,"['s18', 's21', 's22', 's09', 's08', 's16', 's04', 's19', 's01', 's20', 's07', 's12', 's02', 's11', 's23', 's15', 's17']"
s14,17,6,"['s22', 's01', 's15', 's02', 's07', 's08', 's11', 's16', 's17', 's19', 's04', 's23', 's03', 's06', 's09', 's10', 's13']"
s14,17,7,"['s19', 's02', 's09', 's21', 's12', 's04', 's10', 's22', 's16', 's17', 's05', 's01', 's15', 's23', 's03', 's06', 's08']"
s14,17,8,"['s04', 's20', 's16', 's13', 's07', 's23', 's12', 's19', 's15', 's18', 's10', 's17', 's05', 's02', 's21', 's03', 's09']"
s14,17,9,"['s06', 's17', 's16', 's03', 's02', 's09', 's11', 's18', 's04', 's07', 's10', 's13', 's15', 's21', 's22', 's23', 's12']"
s14,18,0,"['s03', 's11', 's08', 's10', 's01', 's19', 's23', 's12', 's17', 's22', 's13', 's05', 's06', 's15', 's20', 's02', 's18', 's07']"
s14,18,1,"['s11', 's12', 's17', 's03', 's18', 's09', 's06', 's04', 's08', 's22', 's10', 's15', 's16', 's19', 's07', 's05', 's13', 's21']"
s14,18,2,"['s03', 's07', 's01', 's02', 's18', 's10', 's17', 's22', 's23', 's11', 's20', 's12', 's08', 's06', 's19', 's09', 's13', 's04']"
s14,18,3,"['s06', 's02', 's03', 's09', 's17', 's12', 's10', 's13', 's23', 's11', 's07', 's20', 's19', 's01', 's21', 's22', 's16', 's04']"
s14,18,4,"['s03', 's08', 's01', 's19', 's18', 's16', 's05', 's22', 's13', 's23', 's20', 's09', 's21', 's12', 's04', 's07', 's17', 's02']"
s14,18,5,"['s11', 's13', 's03', 's10', 's06', 's07', 's09', 's18', 's16', 's08', 's02', 's04', 's19', 's01', 's22', 's20', 's23', 's15']"
s14,18,6,"['s13', 's03', 's21', 's01', 's17', 's06', 's12', 's22', 's23', 's04', 's07', 's19', 's08', 's09', 's18', 's11', 's05', 's10']"
s14,18,7,"['s11', 's09', 's18', 's17', 's06', 's04', 's23', 's10', 's19', 's03', 's05', 's01', 's12', 's21', 's13', 's20', 's15', 's16']"
s14,18,8,"['s13', 's05', 's01', 's10', 's19', 's16', 's11', 's03', 's23', 's12', 's06', 's20', 's18', 's04', 's22', 's17', 's08', 's21']"
s14,18,9,"['s19', 's16', 's09', 's20', 's01', 's15', 's04', 's08', 's06', 's18', 's07', 's05', 's13', 's23', 's10', 's12', 's11', 's17']"
s14,19,0,"['s13', 's21', 's01', 's02', 's05', 's22', 's06', 's19', 's11', 's20', 's09', 's07', 's08', 's10', 's03', 's12', 's17', 's15', 's18']"
s14,19,1,"['s20', 's07', 's10', 's22', 's01', 's03', 's16', 's18', 's09', 's12', 's08', 's06', 's11', 's21', 's17', 's15', 's02', 's19', 's13']"
s14,19,2,"['s19', 's22', 's09', 's23', 's01', 's11', 's05', 's03', 's20', 's18', 's13', 's10', 's06', 's02', 's16', 's04', 's15', 's07', 's12']"
s14,19,3,"['s21', 's03', 's01', 's15', 's04', 's18', 's16', 's02', 's07', 's13', 's17', 's10', 's12', 's20', 's06', 's09', 's08', 's22', 's05']"
s14,19,4,"['s11', 's04', 's22', 's18', 's13', 's01', 's16', 's19', 's03', 's08', 's09', 's23', 's20', 's07', 's15', 's10', 's02', 's21', 's12']"
s14,19,5,"['s21', 's13', 's23', 's12', 's03', 's04', 's20', 's05', 's01', 's19', 's08', 's18', 's17', 's11', 's02', 's22', 's16', 's09', 's06']"
s14,19,6,"['s01', 's12', 's16', 's13', 's09', 's15', 's11', 's19', 's22', 's05', 's03', 's10', 's17', 's08', 's02', 's06', 's18', 's04', 's23']"
s14,19,7,"['s11', 's10', 's09', 's15', 's20', 's05', 's08', 's17', 's21', 's07', 's23', 's01', 's16', 's13', 's06', 's22', 's03', 's04', 's19']"
s14,19,8,"['s08', 's06', 's12', 's03', 's13', 's16', 's23', 's07', 's17', 's19', 's04', 's10', 's09', 's01', 's15', 's22', 's20', 's02', 's11']"
s14,19,9,"['s12', 's01', 's16', 's10', 's04', 's03', 's05', 's17', 's13', 's08', 's07', 's19', 's15', 's02', 's06', 's23', 's21', 's09', 's11']"
s14,20,0,"['s07', 's09', 's22', 's03', 's13', 's04', 's15', 's21', 's01', 's02', 's18', 's19', 's20', 's10', 's12', 's11', 's23', 's08', 's06', 's17']"
s14,20,1,"['s05', 's17', 's23', 's08', 's10', 's04', 's11', 's13', 's09', 's22', 's07', 's16', 's19', 's06', 's01', 's18', 's15', 's02', 's21', 's20']"
s14,20,2,"['s20', 's17', 's19', 's08', 's05', 's10', 's09', 's15', 's02', 's06', 's03', 's01', 's23', 's16', 's12', 's13', 's11', 's22', 's07', 's18']"
s14,20,3,"['s22', 's17', 's11', 's09', 's12', 's05', 's23', 's01', 's02', 's20', 's15', 's13', 's06', 's21', 's07', 's10', 's08', 's04', 's16', 's18']"
s14,20,4,"['s22', 's13', 's01', 's04', 's03', 's18', 's08', 's20', 's19', 's06', 's05', 's15', 's17', 's02', 's12', 's07', 's11', 's10', 's09', 's23']"
s14,20,5,"['s13', 's15', 's20', 's11', 's07', 's06', 's09', 's21', 's10', 's01', 's04', 's19', 's18', 's16', 's03', 's08', 's22', 's02', 's23', 's17']"
s14,20,6,"['s08', 's12', 's23', 's05', 's20', 's09', 's16', 's10', 's15', 's06', 's19', 's22', 's13', 's21', 's02', 's17', 's01', 's11', 's03', 's04']"
s14,20,7,"['s12', 's06', 's09', 's03', 's19', 's04', 's21', 's17', 's10', 's08', 's18', 's20', 's23', 's07', 's02', 's22', 's15', 's05', 's16', 's01']"
s14,20,8,"['s22', 's01', 's20', 's19', 's06', 's07', 's12', 's02', 's10', 's16', 's04', 's13', 's21', 's11', 's18', 's03', 's09', 's15', 's05', 's17']"
s14,20,9,"['s02', 's15', 's12', 's16', 's22', 's17', 's23', 's05', 's10', 's20', 's03', 's06', 's19', 's18', 's13', 's09', 's11', 's01', 's07', 's21']"
s14,21,0,"['s08', 's13', 's17', 's06', 's02', 's03', 's18', 's21', 's16', 's20', 's07', 's09', 's12', 's23', 's11', 's19', 's10', 's04', 's22', 's05', 's01']"
s14,21,1,"['s20', 's19', 's01', 's15', 's08', 's12', 's13', 's03', 's04', 's22', 's07', 's02', 's10', 's05', 's09', 's11', 's21', 's06', 's18', 's17', 's23']"
s14,21,2,"['s03', 's02', 's08', 's22', 's10', 's01', 's06', 's09', 's17', 's13', 's15', 's23', 's04', 's20', 's07', 's18', 's19', 's21', 's16', 's11', 's12']"
s14,21,3,"['s20', 's21', 's15', 's06', 's23', 's08', 's09', 's11', 's02', 's12', 's04', 's19', 's07', 's16', 's18', 's03', 's22', 's17', 's01', 's13', 's10']"
s14,21,4,"['s21', 's16', 's11', 's07', 's02', 's22', 's05', 's06', 's18', 's23', 's12', 's03', 's01', 's04', 's09', 's17', 's19', 's13', 's10', 's15', 's20']"
s14,21,5,"['s03', 's17', 's18', 's01', 's10', 's22', 's15', 's05', 's12', 's08', 's11', 's19', 's20', 's16', 's09', 's06', 's02', 's23', 's13', 's21', 's04']"
s14,21,6,"['s19', 's06', 's18', 's01', 's10', 's05', 's17', 's23', 's12', 's09', 's11', 's02', 's22', 's15', 's20', 's16', 's21', 's04', 's03', 's07', 's13']"
s14,21,7,"['s09', 's08', 's10', 's05', 's15', 's20', 's07', 's17', 's19', 's21', 's23', 's12', 's13', 's04', 's01', 's18', 's03', 's02', 's22', 's06', 's11']"
s14,21,8,"['s10', 's02', 's23', 's13', 's08', 's04', 's07', 's01', 's20', 's18', 's05', 's09', 's22', 's21', 's17', 's03', 's12', 's11', 's16', 's19', 's15']"
s14,21,9,"['s19', 's08', 's22', 's07', 's13', 's23', 's17', 's11', 's06', 's09', 's10', 's02', 's01', 's18', 's16', 's20', 's03', 's05', 's21', 's15', 's12']"
s14,22,0,"['s15', 's17', 's12', 's18', 's20', 's22', 's08', 's03', 's09', 's13', 's05', 's11', 's02', 's19', 's04', 's10', 's21', 's07', 's06', 's23', 's01', 's16']"
s14,22,1,"['s10', 's23', 's22', 's11', 's02', 's17', 's16', 's03', 's19', 's05', 's07', 's15', 's01', 's06', 's18', 's13', 's20', 's21', 's08', 's04', 's12', 's09']"
s14,22,2,"['s23', 's01', 's19', 's20', 's07', 's12', 's22', 's06', 's11', 's13', 's10', 's05', 's16', 's03', 's08', 's04', 's18', 's02', 's21', 's17', 's09', 's15']"
s14,22,3,"['s07', 's02', 's09', 's11', 's21', 's13', 's05', 's20', 's17', 's10', 's03', 's12', 's04', 's01', 's18', 's16', 's22', 's19', 's06', 's08', 's15', 's23']"
s14,22,4,"['s16', 's06', 's19', 's22', 's03', 's01', 's04', 's11', 's23', 's20', 's08', 's17', 's02', 's15', 's13', 's12', 's18', 's09', 's07', 's21', 's05', 's10']"
s14,22,5,"['s12', 's04', 's09', 's22', 's19', 's05', 's02', 's13', 's03', 's20', 's17', 's18', 's10', 's07', 's06', 's23', 's01', 's15', 's11', 's16', 's08', 's21']"
s14,22,6,"['s15', 's17', 's06', 's16', 's07', 's08', 's04', 's03', 's13', 's12', 's10', 's02', 's05', 's22', 's01', 's20', 's19', 's18', 's11', 's21', 's23', 's09']"
s14,22,7,"['s06', 's13', 's21', 's03', 's09', 's10', 's19', 's04', 's12', 's07', 's11', 's16', 's05', 's08', 's20', 's02', 's17', 's23', 's22', 's18', 's01', 's15']"
s14,22,8,"['s19', 's06', 's15', 's21', 's07', 's03', 's02', 's18', 's16', 's12', 's10', 's04', 's23', 's20', 's01', 's08', 's22', 's13', 's05', 's09', 's17', 's11']"
s14,22,9,"['s07', 's18', 's22', 's23', 's09', 's05', 's15', 's11', 's13', 's03', 's12', 's02', 's08', 's20', 's10', 's06', 's16', 's19', 's01', 's17', 's21', 's04']"
s15,1,0,['s14']
s15,1,1,['s01']
s15,1,2,['s11']
s15,1,3,['s09']
s15,1,4,['s21']
s15,1,5,['s05']
s15,1,6,['s18']
s15,1,7,['s08']
s15,1,8,['s03']
s15,1,9,['s13']
s15,2,0,"['s10', 's08']"
s15,2,1,"['s05', 's14']"
s15,2,2,"['s14', 's19']"
s15,2,3,"['s16', 's07']"
s15,2,4,"['s16', 's18']"
s15,2,5,"['s17', 's06']"
s15,2,6,"['s05', 's02']"
s15,2,7,"['s23', 's07']"
s15,2,8,"['s09', 's11']"
s15,2,9,"['s02', 's10']"
s15,3,0,"['s10', 's23', 's07']"
s15,3,1,"['s08', 's02', 's17']"
s15,3,2,"['s09', 's08', 's03']"
s15,3,3,"['s02', 's22', 's04']"
s15,3,4,"['s12', 's21', 's02']"
s15,3,5,"['s04', 's02', 's21']"
s15,3,6,"['s04', 's03', 's13']"
s15,3,7,"['s02', 's17', 's21']"
s15,3,8,"['s02', 's08', 's05']"
s15,3,9,"['s05', 's13', 's10']"
s15,4,0,"['s07', 's13', 's10', 's01']"
s15,4,1,"['s18', 's13', 's21', 's03']"
s15,4,2,"['s12', 's07', 's17', 's06']"
s15,4,3,"['s10', 's03', 's14', 's05']"
s15,4,4,"['s11', 's08', 's14', 's19']"
s15,4,5,"['s19', 's23', 's05', 's04']"
s15,4,6,"['s07', 's19', 's18', 's02']"
s15,4,7,"['s14', 's05', 's11', 's16']"
s15,4,8,"['s22', 's10', 's04', 's03']"
s15,4,9,"['s05', 's21', 's18', 's14']"
s15,5,0,"['s14', 's13', 's21', 's23', 's07']"
s15,5,1,"['s12', 's01', 's18', 's22', 's10']"
s15,5,2,"['s11', 's16', 's18', 's08', 's01']"
s15,5,3,"['s09', 's12', 's18', 's14', 's08']"
s15,5,4,"['s19', 's22', 's02', 's07', 's16']"
s15,5,5,"['s07', 's10', 's21', 's01', 's06']"
s15,5,6,"['s21', 's19', 's10', 's01', 's14']"
s15,5,7,"['s03', 's09', 's08', 's05', 's12']"
s15,5,8,"['s22', 's05', 's21', 's19', 's02']"
s15,5,9,"['s22', 's16', 's21', 's08', 's23']"
s15,6,0,"['s05', 's16', 's22', 's23', 's17', 's02']"
s15,6,1,"['s23', 's21', 's07', 's16', 's04', 's12']"
s15,6,2,"['s23', 's01', 's04', 's10', 's07', 's03']"
s15,6,3,"['s06', 's08', 's13', 's01', 's10', 's19']"
s15,6,4,"['s18', 's12', 's16', 's10', 's21', 's22']"
s15,6,5,"['s03', 's18', 's23', 's19', 's02', 's04']"
s15,6,6,"['s05', 's11', 's20', 's18', 's13', 's19']"
s15,6,7,"['s09', 's12', 's20', 's13', 's23', 's03']"
s15,6,8,"['s21', 's13', 's11', 's14', 's02', 's09']"
s15,6,9,"['s08', 's20', 's07', 's13', 's12', 's23']"
s15,7,0,"['s07', 's05', 's06', 's21', 's12', 's14', 's09']"
s15,7,1,"['s06', 's02', 's03', 's17', 's16', 's19', 's08']"
s15,7,2,"['s10', 's02', 's04', 's18', 's01', 's23', 's22']"
s15,7,3,"['s05', 's13', 's20', 's01', 's14', 's22', 's06']"
s15,7,4,"['s17', 's06', 's03', 's07', 's13', 's11', 's21']"
s15,7,5,"['s01', 's07', 's17', 's08', 's04', 's19', 's05']"
s15,7,6,"['s04', 's07', 's06', 's10', 's02', 's13', 's14']"
s15,7,7,"['s20', 's18', 's19', 's07', 's03', 's01', 's06']"
s15,7,8,"['s16', 's06', 's21', 's23', 's01', 's04', 's08']"
s15,7,9,"['s19', 's03', 's05', 's09', 's01', 's11', 's08']"
